genre,movie_id
Action,325348
Adventure,325348
Science Fiction,325348
Comedy,338
Drama,338
Comedy,43923
Drama,43923
Action,18501
Thriller,18501
Science Fiction,18501
Drama,376866
Animation,82703
Adventure,82703
Family,82703
Romance,112949
Thriller,112949
Horror,10665
Mystery,10665
Thriller,10665
Comedy,10358
Horror,985
Action,8374
Thriller,8374
Crime,8374
Science Fiction,9482
Comedy,63492
Romance,63492
Comedy,9574
Family,9574
Science Fiction,9574
Comedy,9894
Drama,9894
Thriller,9894
Horror,10331
Family,228165
Adventure,228165
Comedy,228165
Fantasy,228165
Animation,228165
Drama,301351
Music,301351
Romance,301351
Comedy,301351
Horror,9645
Mystery,9645
Thriller,9645
Science Fiction,167
Drama,167
Mystery,167
Drama,418078
Horror,418078
Mystery,418078
Action,19898
Horror,19898
Mystery,19898
Science Fiction,19898
Thriller,19898
Drama,9007
Comedy,9007
Romance,9007
Fantasy,9007
Romance,132344
Drama,132344
Adventure,332210
Animation,332210
Comedy,332210
Family,332210
Crime,1429
Drama,1429
Drama,7347
Action,7347
Crime,7347
Action,96
Comedy,96
Crime,96
Comedy,87818
Drama,8456
Action,8456
Drama,96724
Romance,96724
Animation,41216
Adventure,41216
Family,41216
Fantasy,41216
Comedy,80035
Action,80035
Science Fiction,80035
Action,9350
Adventure,9350
Thriller,9350
Action,8195
Thriller,8195
Crime,8195
Drama,87492
Thriller,87492
Adventure,6972
Drama,6972
Romance,6972
Adventure,11459
Comedy,11459
Family,11459
Crime,9600
Comedy,9600
Fantasy,428449
Drama,428449
Action,11199
Adventure,11199
Comedy,11199
Drama,12159
Fantasy,12159
Romance,12159
Comedy,9384
Crime,9384
Comedy,522
Drama,522
History,522
Comedy,369557
Romance,369557
Drama,369557
Music,369557
Drama,42188
Romance,42188
Science Fiction,42188
Science Fiction,13455
Action,13455
Adventure,13455
Thriller,13455
Drama,783
History,783
Crime,504
Drama,504
Drama,42297
Romance,42297
Drama,10320
Horror,10320
Thriller,10320
Drama,10950
Action,168530
Comedy,168530
Horror,4970
Thriller,4970
Comedy,1262
Drama,1262
Fantasy,1262
Romance,1262
Action,865
Science Fiction,865
Thriller,865
Horror,28355
Mystery,28355
Thriller,28355
Comedy,329833
Adventure,329833
Action,329833
History,273895
Drama,273895
Romance,8051
Drama,8051
Comedy,8051
Thriller,8848
Crime,8848
Drama,8848
Drama,86825
Horror,86825
Thriller,86825
Adventure,660
Action,660
Thriller,660
Comedy,11011
Family,11011
Action,6038
Adventure,6038
Comedy,6038
Western,6038
Action,9312
Fantasy,9312
War,9567
Action,9567
Drama,9567
Action,38321
Fantasy,38321
Horror,38321
Thriller,38321
Science Fiction,8536
Action,8536
Adventure,8536
Science Fiction,97
Action,97
Adventure,97
Drama,11978
Comedy,2022
Romance,2022
Action,37821
Comedy,37821
Thriller,37821
Romance,37821
Drama,245
Comedy,245
Romance,245
Drama,37950
Romance,37950
Thriller,43947
Crime,43947
Horror,43947
Action,6950
Drama,6950
Science Fiction,6950
Thriller,6950
Science Fiction,2135
Adventure,2135
Action,2135
Adventure,6278
Action,6278
Fantasy,6278
Horror,14001
Action,2133
Adventure,2133
Drama,2133
Thriller,2133
Fantasy,77931
Family,77931
Comedy,77931
Animation,77931
Horror,37707
Science Fiction,37707
Thriller,37707
Comedy,9493
Drama,84199
Comedy,84199
Romance,84199
Action,8814
Horror,8814
Science Fiction,8814
Thriller,68727
Crime,68727
Drama,68727
Mystery,68727
Comedy,10313
War,10313
Action,12279
Adventure,12279
Comedy,12279
Family,12279
Science Fiction,12279
Horror,72571
Mystery,72571
Thriller,11439
Mystery,11439
Romance,58431
Horror,58431
Comedy,58431
Thriller,58431
History,10139
Drama,10139
Comedy,9397
Science Fiction,9397
Action,9397
Comedy,8872
Music,8872
Mystery,473
Drama,473
Thriller,473
War,22972
Action,22972
Adventure,22972
Drama,22972
Thriller,22972
Crime,1248
Drama,1248
Thriller,1248
Horror,1248
Horror,10065
Drama,399019
Comedy,284
Drama,284
Romance,284
Crime,82525
Drama,82525
Thriller,82525
Action,104
Drama,104
Thriller,104
Crime,1646
Drama,1646
Comedy,55301
Fantasy,55301
Family,55301
Music,55301
Animation,55301
Action,9488
Adventure,9488
Family,9488
Comedy,9488
Science Fiction,9488
Comedy,16614
Drama,16614
Comedy,43593
Horror,43593
Action,192102
Drama,192102
Thriller,192102
Comedy,137093
Drama,387
History,387
War,387
Comedy,926
Science Fiction,926
Adventure,926
Romance,921
Drama,921
History,921
Drama,154400
Crime,154400
Drama,228066
Science Fiction,228066
Thriller,228066
Adventure,59860
Comedy,59860
Romance,59860
Action,1428
Drama,1428
Mystery,1428
Comedy,37137
Crime,37137
Animation,9513
Comedy,9513
Family,9513
Adventure,9513
Comedy,4564
Drama,4564
Romance,4564
Horror,283445
Adventure,2309
Family,2309
Fantasy,2309
Crime,64689
Thriller,64689
Western,642
Action,146198
Crime,146198
Adventure,146198
Thriller,146198
Comedy,319888
Drama,319888
History,319888
Adventure,319888
Adventure,503
Action,503
Drama,503
Thriller,503
Comedy,10708
Family,10708
Drama,345938
Fantasy,345938
Comedy,8346
Drama,8346
Romance,8346
Action,667
Thriller,667
Adventure,667
Science Fiction,14337
Drama,14337
Thriller,14337
Drama,18947
Comedy,18947
Thriller,241251
Crime,49526
Action,49526
Thriller,49526
Action,49021
Adventure,49021
Thriller,49021
Romance,24803
Drama,24803
Western,294963
Horror,294963
Drama,294963
Comedy,11551
Adventure,11551
Fantasy,11551
Science Fiction,11551
Action,11551
Romance,34016
Comedy,34016
Romance,795
Drama,795
Fantasy,795
Horror,8913
Drama,8913
Horror,837
Mystery,837
Science Fiction,837
Thriller,77866
Action,77866
Drama,77866
Crime,77866
Comedy,71880
Music,85446
Drama,85446
Romance,85446
Drama,409
Romance,409
War,409
Drama,688
Romance,688
History,967
War,967
Drama,967
Adventure,967
Thriller,1900
Drama,1900
Crime,1900
Drama,48171
Thriller,48171
Horror,48171
Comedy,10314
Romance,10314
Drama,10147
Comedy,10147
Crime,10147
Comedy,310593
Drama,310593
Drama,1523
Comedy,18126
Drama,18126
Family,18126
Music,18126
Romance,18126
Action,14164
Adventure,14164
Fantasy,14164
Science Fiction,14164
Thriller,14164
Crime,13051
Action,13051
Drama,13051
Thriller,13051
Drama,9913
Horror,9913
Mystery,9913
Thriller,9913
Drama,222936
Comedy,222936
Romance,222936
Drama,1360
Romance,1360
Comedy,384682
Comedy,6282
Drama,6282
Music,6282
Romance,6282
Thriller,184346
Crime,184346
Horror,184346
Drama,48231
Thriller,48231
Comedy,23082
Fantasy,23082
Romance,23082
Action,8292
Crime,8292
Romance,25195
Comedy,25195
Comedy,4032
Drama,4032
Action,59678
Comedy,59678
Science Fiction,59678
Comedy,2642
Romance,2642
Comedy,12573
Drama,12573
Drama,12184
Romance,12184
History,12184
Comedy,81836
Romance,81836
Drama,397422
Comedy,397422
Animation,16866
Family,16866
Comedy,16866
Science Fiction,16866
Adventure,16866
Action,216282
Thriller,216282
Crime,201088
Thriller,201088
Action,201088
Comedy,88005
Drama,88005
Romance,88005
Adventure,88005
Horror,287903
Comedy,287903
Fantasy,287903
Comedy,11397
Action,331313
Comedy,331313
Adventure,681
Action,681
Thriller,681
Drama,7461
Action,7461
Thriller,7461
Crime,7461
Action,6415
Comedy,6415
War,6415
Western,11969
Action,11969
Comedy,11282
Adventure,11282
Family,14411
Animation,14411
Adventure,14411
Comedy,14411
Fantasy,14411
Action,14411
Comedy,10098
Drama,10098
Action,1535
Crime,1535
Thriller,1535
Comedy,13680
Family,13680
Action,9631
Crime,9631
Drama,9631
Thriller,9631
Drama,820
Thriller,820
History,820
Thriller,204922
Mystery,204922
Drama,4836
Thriller,4836
Crime,4836
Animation,13700
Family,13700
Comedy,9641
Family,9641
Adventure,9641
Mystery,29427
Horror,29427
Action,29427
Drama,41402
Horror,41402
Mystery,41402
Drama,8461
Thriller,8461
Horror,8461
Action,9381
Adventure,9381
Science Fiction,9381
Thriller,9381
Drama,826
History,826
War,826
Action,1251
Drama,1251
War,1251
Horror,10925
Comedy,10925
Drama,802
Comedy,802
Romance,802
Adventure,371645
Comedy,371645
Drama,371645
Action,10590
History,10590
War,10590
Comedy,23023
Family,23023
Fantasy,23023
Drama,11615
Thriller,11615
Crime,11615
Crime,10673
Drama,10673
Comedy,9571
Thriller,10756
Fantasy,10756
Comedy,10756
Family,10756
Mystery,10756
Comedy,864
Adventure,864
Drama,864
Science Fiction,8452
Action,8452
Mystery,8452
Drama,212716
Comedy,212716
Romance,212716
Horror,7978
History,7978
Drama,7978
Thriller,7978
Horror,1691
Fantasy,11395
Drama,11395
Comedy,11395
Family,11395
Drama,1788
Romance,1788
Animation,12180
Action,12180
Science Fiction,12180
Adventure,12180
Comedy,48988
Romance,48988
Adventure,253
Action,253
Thriller,253
Romance,1844
Drama,1844
Mystery,1844
Adventure,682
Action,682
Thriller,682
Comedy,19899
Romance,19899
Horror,794
Thriller,794
Drama,87516
Thriller,87516
Mystery,87516
Action,87516
Comedy,4806
Romance,4806
Adventure,10159
Action,10159
Comedy,10159
Thriller,10159
Comedy,262551
Action,19901
Fantasy,19901
Science Fiction,19901
Horror,11281
Drama,37233
Mystery,37233
Thriller,37233
Drama,41233
Romance,41233
Science Fiction,335866
Mystery,335866
Drama,335866
Thriller,335866
Horror,335866
Horror,1547
Comedy,1547
Thriller,1547
Action,2207
Adventure,2207
Crime,2207
Thriller,2207
Thriller,8224
Crime,8224
Mystery,8224
Horror,58151
Comedy,58151
Thriller,164457
Drama,164457
Crime,164457
Thriller,351211
Horror,351211
Comedy,12096
Mystery,12096
Crime,12096
Adventure,12096
Family,12096
Romance,12620
Comedy,12620
Drama,243
Comedy,243
Romance,243
Music,243
Drama,1677
Music,1677
Adventure,707
Action,707
Thriller,707
Thriller,11460
Mystery,11460
Action,698
Adventure,698
Thriller,698
Science Fiction,698
Horror,9276
Science Fiction,9276
Mystery,9276
Action,31867
Science Fiction,31867
Thriller,31867
Crime,31867
Crime,650
Drama,650
Thriller,16995
Adventure,691
Action,691
Thriller,691
Animation,2011
Drama,2011
Thriller,10771
Action,10771
Comedy,10771
Science Fiction,10771
Comedy,9285
Adventure,9285
Adventure,700
Action,700
Thriller,700
Comedy,10025
Drama,10025
Family,10025
Fantasy,10025
Romance,10025
Adventure,245703
Drama,245703
Science Fiction,245703
Action,106747
Crime,106747
Thriller,106747
Horror,100241
Thriller,100241
Fantasy,11687
Comedy,11687
Comedy,7303
Drama,7303
Romance,7303
Animation,342473
Adventure,342473
Comedy,342473
Family,342473
Action,9322
Thriller,9322
Crime,41283
Drama,41283
Action,41283
Thriller,41283
Action,9759
Thriller,9759
Comedy,41210
Romance,41210
Drama,41210
Comedy,9778
Romance,9778
Drama,9778
Romance,286554
Comedy,286554
Horror,82990
Animation,19585
Family,19585
Fantasy,19585
Action,19585
Adventure,19585
Comedy,19585
Comedy,273477
Horror,273477
Action,154
Adventure,154
Science Fiction,154
Thriller,154
Comedy,5994
Drama,5994
Romance,5994
Fantasy,5994
Horror,11357
Thriller,11357
Crime,1807
Drama,1807
Adventure,709
Action,709
Thriller,709
Comedy,17610
Adventure,17610
Comedy,239563
Comedy,15373
Drama,370755
Romance,370755
Comedy,370755
Action,1946
Thriller,1946
Science Fiction,1946
Crime,5924
Drama,5924
Crime,9040
Drama,9040
History,9040
Action,4141
Thriller,4141
Comedy,4141
Crime,4141
Adventure,9671
Comedy,9671
Drama,337674
Thriller,337674
Thriller,109091
Crime,109091
Drama,109091
Crime,1725
Drama,1725
Romance,1725
Action,9618
Adventure,9618
Comedy,9618
Thriller,9618
Horror,579
Thriller,579
Action,10040
Comedy,10040
Comedy,8859
Science Fiction,8859
Comedy,139038
Horror,139038
Comedy,35019
Fantasy,35019
Family,35019
Family,16523
Fantasy,16523
Drama,16523
Adventure,16523
Action,81796
Thriller,81796
Science Fiction,81796
Crime,2043
Mystery,2043
Thriller,2043
Action,2043
Romance,76494
Comedy,76494
Drama,76494
Family,14442
Fantasy,14442
Comedy,14442
Comedy,9535
Crime,9535
Fantasy,1636
Comedy,1636
Romance,1636
Horror,241257
Mystery,241257
Thriller,241257
Action,4824
Thriller,4824
Adventure,4824
Crime,4824
Comedy,11932
Horror,11932
Fantasy,47327
Thriller,47327
Action,47327
Crime,47327
Horror,13515
Mystery,13515
Thriller,13515
Drama,13515
Fantasy,13515
Adventure,3989
Action,3989
Comedy,3989
Comedy,2069
Crime,2069
Comedy,264999
Drama,264999
Action,9946
Fantasy,9946
Horror,9946
Mystery,9946
Adventure,668
Action,668
Thriller,668
Horror,82505
Thriller,82505
Family,1634
Adventure,1634
Drama,1634
Horror,9100
Drama,9100
Fantasy,9100
Action,9341
Thriller,9341
Adventure,9341
Science Fiction,9341
Fantasy,10214
Comedy,10214
Family,10214
Adventure,10214
Comedy,283350
Drama,283350
Romance,283350
Action,10045
Thriller,10045
Science Fiction,10045
Comedy,8193
Comedy,401
Drama,401
Romance,401
Action,34813
Adventure,34813
Crime,34813
Mystery,34813
Thriller,34813
Romance,5689
Adventure,5689
War,3683
Drama,3683
History,3683
Adventure,699
Action,699
Thriller,699
Science Fiction,145135
Thriller,145135
Horror,145135
Action,3595
Thriller,3595
Adventure,1911
History,1911
Action,1911
Comedy,9678
Fantasy,9678
Western,11072
Comedy,11072
Drama,2655
Horror,2655
Mystery,2655
Thriller,2655
Drama,109410
Comedy,38778
Action,9620
Adventure,9620
Mystery,9620
Science Fiction,9620
Thriller,9620
Action,9268
Drama,9268
Mystery,9268
Thriller,9268
Thriller,860
Science Fiction,860
Drama,860
Comedy,10663
Comedy,11918
Action,11918
Science Fiction,11918
Comedy,11635
Action,11690
Drama,11690
Horror,329440
Thriller,329440
Mystery,329440
Drama,9008
Thriller,9008
Action,1051
Crime,1051
Thriller,1051
Drama,376290
Crime,376290
Adventure,9896
Comedy,9896
Thriller,22825
Science Fiction,22825
Comedy,147773
Drama,147773
Horror,11186
Thriller,11186
Comedy,6615
Drama,6615
Romance,6615
Crime,2112
Action,2112
Drama,2112
Thriller,265208
Crime,265208
Action,265208
Comedy,9955
Action,213681
Comedy,213681
Crime,213681
Drama,16
Crime,16
Adventure,32823
Comedy,32823
Music,32823
Comedy,19265
Romance,19265
Action,326
Crime,326
Thriller,326
Adventure,326
Adventure,13600
Family,13600
Fantasy,13600
Drama,129670
Adventure,129670
Fantasy,34647
Drama,34647
Drama,6171
Horror,6171
Science Fiction,6171
Thriller,6171
Drama,226857
Romance,226857
Drama,2289
War,2289
History,2289
Adventure,2289
Romance,2289
Horror,10781
Thriller,10781
Adventure,11362
Drama,11362
History,11362
History,71688
Drama,71688
Comedy,77953
Comedy,1850
Drama,1850
Action,302156
Crime,302156
Science Fiction,302156
Animation,3509
Science Fiction,3509
Thriller,3509
Action,82
Crime,82
Thriller,82
Drama,283587
War,283587
Crime,18405
Thriller,18405
Horror,18405
Drama,18405
Comedy,10634
Action,13813
Drama,13813
History,13813
War,13813
Thriller,50839
Drama,50839
Comedy,9576
Romance,9576
Action,306
Comedy,306
Crime,306
Science Fiction,199
Action,199
Adventure,199
Thriller,199
Science Fiction,10559
Thriller,10559
Adventure,9036
Drama,9036
Family,9036
Thriller,64720
Drama,64720
Horror,64720
Animation,291270
Drama,291270
Romance,291270
Comedy,291270
Action,708
Adventure,708
Thriller,708
Adventure,13836
Family,13836
Fantasy,13836
Science Fiction,13836
Thriller,13836
Action,13836
Drama,12783
History,12783
Romance,12783
Action,10431
Thriller,10431
Mystery,223
Romance,223
Thriller,223
Drama,223
Thriller,8963
Action,8963
Mystery,22824
Science Fiction,22824
Thriller,22824
Action,62206
Adventure,62206
Comedy,62206
Drama,28211
Thriller,28211
Mystery,28211
Horror,13510
Thriller,13510
Comedy,2196
Drama,2196
Action,9874
Crime,9874
Thriller,9874
Comedy,219
Drama,219
Romance,219
Drama,11820
History,11820
Romance,11820
Drama,925
Science Fiction,152
Adventure,152
Mystery,152
Action,323675
Comedy,323675
Comedy,18480
Drama,8489
Comedy,7288
Thriller,4614
Action,4614
Drama,4614
Comedy,296100
Adventure,296100
Fantasy,296100
Drama,10220
Crime,10220
Animation,170687
Comedy,170687
Family,170687
Fantasy,170687
Comedy,16538
Romance,16538
Drama,4566
Thriller,4566
Mystery,4566
Crime,4566
Comedy,10808
Family,10808
Romance,10808
Fantasy,10808
Mystery,617
Thriller,617
Drama,617
Comedy,9072
Crime,9072
Western,12106
Action,12106
Drama,873
History,873
Drama,9357
Thriller,9357
Comedy,9531
Science Fiction,9531
Action,9531
Adventure,9531
Drama,14359
Comedy,11172
Music,11172
Romance,11172
Comedy,2018
Romance,2018
Action,1729
Adventure,1729
Fantasy,1729
Crime,181283
Thriller,181283
Thriller,242095
Science Fiction,242095
Crime,325789
Drama,325789
Thriller,325789
Drama,2604
War,2604
Comedy,10761
Romance,10761
Comedy,7278
Drama,1852
History,1852
Thriller,1852
Drama,590
Drama,245168
History,245168
Crime,407448
Drama,407448
Thriller,407448
History,407448
Drama,4584
Romance,4584
Comedy,37786
Drama,37786
Romance,37786
Drama,10774
Romance,4379
Comedy,4379
Thriller,262543
Science Fiction,262543
Comedy,6877
Romance,6877
Adventure,258509
Animation,258509
Comedy,258509
Family,258509
Drama,298382
Comedy,298382
Comedy,38317
Romance,38317
Family,38317
Action,4421
Drama,4421
Documentary,9372
Comedy,9718
Drama,44603
Fantasy,44603
Comedy,10735
Romance,10735
Drama,10735
Family,10735
Action,268920
Comedy,268920
Crime,268920
Crime,592
Drama,592
Mystery,592
Comedy,330764
Fantasy,330764
Drama,205220
Family,10992
Comedy,10992
Crime,845
Thriller,845
Comedy,512
Mystery,512
Science Fiction,42684
Adventure,42684
Action,42684
Thriller,42684
Action,300673
Drama,300673
History,300673
Thriller,300673
Drama,9563
Horror,76617
Thriller,76617
Horror,287424
Drama,287424
Mystery,287424
Drama,746
History,746
Drama,55420
Science Fiction,55420
Action,1639
Adventure,1639
Thriller,1639
Action,7516
Comedy,7516
Crime,7516
Thriller,7516
Comedy,252838
Drama,1883
History,1883
Action,2026
Thriller,2026
Crime,2026
Drama,86837
Romance,86837
Horror,77883
Thriller,77883
Action,11371
Crime,11371
Thriller,11371
Mystery,11371
Music,1407
Drama,1407
Drama,294016
Thriller,4349
Action,4349
Drama,4349
Comedy,9427
Comedy,227973
Animation,227973
Family,227973
Animation,65759
Comedy,65759
Family,65759
Comedy,9675
Drama,9675
Romance,9675
Crime,9281
Drama,9281
Romance,9281
Thriller,9281
Thriller,9833
Drama,9833
Romance,9833
Drama,11023
Comedy,11565
Crime,11565
Horror,93856
Thriller,93856
Science Fiction,10153
Mystery,10153
Thriller,10153
Comedy,5516
Crime,5516
Thriller,5516
Horror,11351
Science Fiction,9348
Horror,9348
Action,9348
Horror,9725
Thriller,11336
Horror,11336
Science Fiction,11336
Thriller,61012
Horror,61012
Mystery,61012
Action,60747
Thriller,60747
Comedy,208134
Comedy,208134
Comedy,11013
Drama,11013
Romance,11013
Drama,9869
Action,9869
Thriller,9869
Crime,9869
Horror,11096
Mystery,11096
Drama,6964
Comedy,6964
Romance,6964
Action,256961
Comedy,256961
Family,256961
Crime,475
Drama,475
Drama,323677
History,323677
Comedy,9722
Fantasy,9722
Romance,9722
Drama,34653
Romance,34653
Science Fiction,9920
Action,9920
Thriller,9920
Comedy,33217
Family,33217
Drama,9665
History,9665
War,9665
Drama,333352
Thriller,333352
War,333352
Fantasy,46146
Horror,46146
Comedy,9012
Documentary,9012
Comedy,64328
Music,64328
Action,254473
Crime,254473
Drama,254473
Comedy,11249
Horror,11249
Thriller,11249
Comedy,10327
Romance,10327
Comedy,9353
Family,9353
Thriller,11808
Crime,11808
Action,11808
Action,10796
Science Fiction,10796
Thriller,10796
Drama,403
Thriller,303
Romance,303
Mystery,303
Drama,87825
Romance,87825
Comedy,9760
Action,9760
Adventure,9760
Comedy,121986
Drama,121986
Comedy,417870
Drama,43933
Thriller,43933
Science Fiction,43933
Thriller,9963
Drama,9963
Mystery,9963
Crime,12201
Drama,12201
Mystery,12201
Thriller,12201
Drama,11660
Thriller,11660
Horror,8843
Science Fiction,8843
Thriller,8843
Family,7459
Action,7459
Adventure,7459
Comedy,7459
Action,9691
Adventure,9691
Crime,9691
Thriller,9691
Crime,654
Drama,654
Comedy,2294
Documentary,1430
Drama,1430
Drama,49009
Adventure,49009
History,49009
Action,8838
Crime,8838
Drama,8838
Thriller,8838
Drama,6844
History,6844
Action,11228
Adventure,11228
Thriller,11228
Crime,2142
Drama,2142
Mystery,2142
Comedy,45132
Action,45132
Drama,45132
Animation,10715
Comedy,10715
Family,10715
Fantasy,14191
Romance,14191
Family,14191
Comedy,14191
Drama,14462
Thriller,14462
Mystery,14462
Thriller,9944
Comedy,11529
Romance,11529
Action,23742
Comedy,23742
Crime,23742
Animation,16577
Action,16577
Family,16577
Science Fiction,16577
Drama,1551
Science Fiction,1551
Horror,1551
Drama,3035
Horror,3035
Science Fiction,3035
Crime,308639
Drama,308639
Comedy,308639
Comedy,315664
Drama,315664
Horror,9035
Science Fiction,9035
Comedy,9035
Comedy,152737
Drama,152737
Action,11968
Thriller,11968
Adventure,11968
Crime,11968
Action,287948
Thriller,287948
Crime,287948
Comedy,146239
Action,22832
Adventure,22832
Thriller,22832
Thriller,2251
Drama,2251
Comedy,10030
Romance,10030
Science Fiction,10357
Action,10357
Drama,10357
Thriller,10357
Comedy,10377
Comedy,9726
Drama,9726
Romance,9726
Horror,377264
Science Fiction,377264
Thriller,377264
Drama,38357
Comedy,38357
Romance,38357
Science Fiction,4858
Thriller,4858
Mystery,4858
Horror,4858
Adventure,11358
Drama,11358
Action,11358
Thriller,11358
Comedy,39781
Drama,39781
Crime,254904
Action,254904
Thriller,254904
Thriller,9437
Crime,9437
Mystery,9437
Drama,9437
Action,4643
Adventure,4643
Drama,4643
Thriller,98357
Crime,98357
Drama,98357
Action,316152
Drama,316152
History,316152
War,316152
Drama,404
Thriller,9667
Mystery,9667
Drama,9667
Science Fiction,9667
Fantasy,9667
Comedy,11775
Romance,11775
Action,9208
Thriller,9208
Adventure,9208
Adventure,9610
Fantasy,9610
Action,9610
Horror,3600
Mystery,3600
Thriller,3600
Drama,713
Romance,713
Horror,790
Drama,9829
History,9829
Crime,9829
Thriller,9829
Action,9829
Adventure,2114
Action,2114
Fantasy,2114
Science Fiction,2114
Thriller,2114
Romance,2114
Animation,2114
Action,11001
Comedy,11001
Crime,11001
Thriller,102362
Action,102362
Crime,102362
Drama,102362
Science Fiction,142061
Action,142061
Animation,142061
Mystery,142061
Thriller,50698
Horror,50698
Drama,1985
Mystery,1985
Thriller,1985
Thriller,199373
Crime,199373
Comedy,4474
Science Fiction,4474
Romance,4474
Action,7364
Adventure,7364
Comedy,7364
Drama,7364
Mystery,7364
Horror,71469
Action,71469
Thriller,71469
Science Fiction,71469
Fantasy,9647
Comedy,9647
Drama,9647
Action,9331
Drama,9331
Thriller,9331
Crime,188166
Thriller,188166
Comedy,13335
Adventure,13335
Drama,228194
Comedy,228194
Action,1266
Crime,1266
Drama,1266
Thriller,1266
Horror,227348
Thriller,227348
Science Fiction,168
Adventure,168
Romance,6435
Comedy,6435
Fantasy,6435
Action,20533
Western,20533
Drama,20533
Fantasy,20533
Thriller,20533
Comedy,87826
Action,87826
Action,11667
Adventure,11667
Comedy,11667
Thriller,11667
Family,137116
Adventure,137116
Animation,137116
Comedy,137116
Horror,21407
Thriller,21407
Drama,49020
Comedy,49020
Romance,49020
Comedy,124459
Horror,341006
Thriller,341006
Adventure,2119
Action,2119
Drama,2119
Crime,179
Thriller,179
Action,8007
Drama,8007
Thriller,8007
War,8007
Action,8834
Drama,8834
Mystery,8834
Thriller,8834
Drama,9441
Romance,9441
Comedy,9441
Horror,243940
Thriller,243940
Mystery,243940
Science Fiction,243940
Drama,535
Romance,535
Comedy,84332
Romance,84332
Science Fiction,84332
Comedy,11260
Science Fiction,11260
Adventure,11260
Family,11260
Drama,51052
Animation,51052
Family,51052
Comedy,51052
Romance,7520
Drama,7520
Comedy,7520
Crime,241239
Drama,241239
Thriller,241239
Action,6073
Comedy,6073
Crime,6073
Romance,6073
Documentary,1777
Crime,398
Drama,398
Drama,353326
Drama,10998
Thriller,10998
Adventure,26428
Drama,26428
History,26428
Action,144336
Drama,144336
Thriller,144336
Crime,144336
Western,347969
Comedy,347969
Comedy,266294
Drama,304357
Horror,77949
Thriller,77949
Mystery,77949
Action,10061
Adventure,10061
Science Fiction,10061
Thriller,10061
Adventure,7305
Drama,7305
Thriller,7305
Horror,10776
Comedy,10776
Family,404378
Drama,404378
Adventure,36670
Action,36670
Thriller,36670
Science Fiction,2067
Adventure,2067
Mystery,2067
Science Fiction,201
Action,201
Adventure,201
Thriller,201
Horror,171424
Thriller,171424
Adventure,171424
Drama,4960
War,335578
Drama,335578
History,335578
Comedy,184345
Horror,184345
Horror,146301
Thriller,146301
Horror,13788
Thriller,13788
Mystery,13788
Drama,336804
Crime,73567
Comedy,73567
Thriller,73567
Adventure,23759
Action,23759
Drama,23759
Drama,283552
Romance,283552
Western,288
Drama,288
Drama,451
Romance,451
Adventure,32985
Fantasy,32985
Action,32985
Drama,4518
History,4518
Comedy,10402
Comedy,838
Drama,838
Comedy,10843
Thriller,10843
Drama,10843
Mystery,69668
Drama,69668
Thriller,69668
Comedy,1548
Drama,1548
Fantasy,9906
Adventure,9906
Animation,9906
Comedy,9906
Family,9906
Music,10537
Drama,10537
History,10537
Drama,4176
Thriller,4176
Mystery,4176
Drama,3635
Romance,3635
Drama,10795
Thriller,10795
Crime,10795
Mystery,10795
Drama,10400
Comedy,16290
Documentary,16290
Action,16290
Thriller,13483
Crime,13483
Mystery,13483
Drama,9697
Fantasy,9697
Mystery,9697
Action,9884
Thriller,9884
Drama,9884
Romance,351819
Comedy,351819
Comedy,11287
Drama,11287
Thriller,290751
Mystery,290751
Drama,290751
Crime,290751
Comedy,323676
Comedy,2255
Drama,2255
Romance,2255
History,606
Romance,606
Drama,606
Thriller,284536
Crime,284536
Drama,284536
Comedy,12090
Romance,12090
Family,10481
Comedy,10481
Thriller,11644
Mystery,11644
Crime,11644
Action,10222
Thriller,10222
Drama,10222
Horror,11618
Thriller,11618
Fantasy,11618
Mystery,11618
Drama,4688
Romance,4688
Fantasy,4688
Action,70435
Drama,70435
Thriller,70435
Comedy,72207
Romance,72207
Crime,11368
Drama,11368
Thriller,11368
Comedy,1819
Romance,1819
Comedy,246403
Horror,246403
Drama,702
Crime,70436
Thriller,70436
Mystery,70436
Horror,70436
Horror,10131
Thriller,10131
Drama,2001
Crime,2001
Thriller,2001
Action,5551
Adventure,5551
Thriller,5551
Comedy,6488
Horror,6488
Adventure,8326
Family,8326
Drama,8326
Comedy,8326
Drama,231
Thriller,231
Drama,4953
Comedy,4953
Action,188207
Adventure,188207
Drama,64678
Romance,64678
Thriller,157849
Crime,27579
Drama,27579
Thriller,27579
Drama,74534
Comedy,74534
Drama,72358
Comedy,72358
Science Fiction,157
Action,157
Adventure,157
Thriller,157
Drama,687
Comedy,13523
Adventure,13523
Romance,13523
Action,10336
Adventure,10336
Fantasy,10336
Horror,10336
Science Fiction,10336
Thriller,10336
Comedy,38319
Fantasy,38319
Adventure,38319
Action,38319
Comedy,196867
Drama,196867
Family,196867
Drama,382614
Crime,382614
Thriller,382614
Crime,259695
Drama,259695
Thriller,259695
Horror,440597
Thriller,440597
Fantasy,440597
Drama,24684
Romance,24684
Drama,293768
Thriller,293768
Drama,9779
Comedy,9779
Comedy,9890
Science Fiction,9890
Horror,9890
Drama,3116
Comedy,2619
Fantasy,2619
Romance,2619
Thriller,8688
Crime,8688
Mystery,8688
Drama,75900
Romance,75900
Comedy,177
Drama,177
Crime,1642
Drama,1642
Mystery,1642
